"Subject","Predicate","Object"
"UserSession: 448_Instagram_Smartphone","connectsVia","Mobile Data"
"UserSession: 448_Instagram_Smartphone","performsActivity","Commuting"
"UserID: 449","hasGender","Male"
"UserID: 449","livesIn","Vietnam"
"UserID: 449","hasProfession","Labor/Worker"
"UserID: 449","hasDemographics","Urban"
"UserID: 449","watched","VideoID: 3027 (Trends)"
"VideoID: 3027 (Trends)","watchReason","Boredom"
"UserID: 449","watchedSession","UserSession: 449_Tiktok_Tablet"
"UserSession: 449_Tiktok_Tablet","usesPlatform","Tiktok"
"UserSession: 449_Tiktok_Tablet","usesDevice","Tablet (Macos)"
"UserSession: 449_Tiktok_Tablet","connectsVia","Mobile Data"
"UserSession: 449_Tiktok_Tablet","performsActivity","At School"
"UserID: 450","hasGender","Female"
"UserID: 450","livesIn","India"
"UserID: 450","hasProfession","Driver"
"UserID: 450","hasDemographics","Urban"
"UserID: 450","watched","VideoID: 6710 (Entertainment)"
"VideoID: 6710 (Entertainment)","watchReason","Boredom"
"UserID: 450","watchedSession","UserSession: 450_Youtube_Smartphone"
"UserSession: 450_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 450_Youtube_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 450_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 450_Youtube_Smartphone","performsActivity","At Home"
"UserID: 451","hasGender","Other"
"UserID: 451","livesIn","Mexico"
"UserID: 451","hasProfession","Driver"
"UserID: 451","hasDemographics","Urban"
"UserID: 451","watched","VideoID: 4712 (Jokes/Memes)"
"VideoID: 4712 (Jokes/Memes)","watchReason","Habit"
"UserID: 451","watchedSession","UserSession: 451_Tiktok_Smartphone"
"UserSession: 451_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 451_Tiktok_Smartphone","usesDevice","Smartphone (Windows)"
"UserSession: 451_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 451_Tiktok_Smartphone","performsActivity","At School"
"UserID: 452","hasGender","Male"
"UserID: 452","livesIn","Indonesia"
"UserID: 452","hasProfession","Waiting Staff"
"UserID: 452","hasDemographics","Rural"
"UserID: 452","watched","VideoID: 8022 (Entertainment)"
"VideoID: 8022 (Entertainment)","watchReason","Boredom"
"UserID: 452","watchedSession","UserSession: 452_Tiktok_Smartphone"
"UserSession: 452_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 452_Tiktok_Smartphone","usesDevice","Smartphone (Windows)"
"UserSession: 452_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 452_Tiktok_Smartphone","performsActivity","At Work"
"UserID: 453","hasGender","Male"
"UserID: 453","livesIn","United States"
"UserID: 453","hasProfession","Driver"
"UserID: 453","hasDemographics","Urban"
"UserID: 453","watched","VideoID: 5970 (Entertainment)"
"VideoID: 5970 (Entertainment)","watchReason","Entertainment"
"UserID: 453","watchedSession","UserSession: 453_Youtube_Computer"
"UserSession: 453_Youtube_Computer","usesPlatform","Youtube"
"UserSession: 453_Youtube_Computer","usesDevice","Computer (Android)"
"UserSession: 453_Youtube_Computer","connectsVia","Wi-Fi"
"UserSession: 453_Youtube_Computer","performsActivity","At Work"
"UserID: 454","hasGender","Male"
"UserID: 454","livesIn","United States"
"UserID: 454","hasProfession","Manager"
"UserID: 454","hasDemographics","Rural"
"UserID: 454","watched","VideoID: 2621 (Vlogs)"
"VideoID: 2621 (Vlogs)","watchReason","Boredom"
"UserID: 454","watchedSession","UserSession: 454_Tiktok_Tablet"
"UserSession: 454_Tiktok_Tablet","usesPlatform","Tiktok"
"UserSession: 454_Tiktok_Tablet","usesDevice","Tablet (Macos)"
"UserSession: 454_Tiktok_Tablet","connectsVia","Wi-Fi"
"UserSession: 454_Tiktok_Tablet","performsActivity","At Home"
"UserID: 455","hasGender","Male"
"UserID: 455","livesIn","Mexico"
"UserID: 455","hasProfession","Driver"
"UserID: 455","hasDemographics","Rural"
"UserID: 455","watched","VideoID: 2647 (Entertainment)"
"VideoID: 2647 (Entertainment)","watchReason","Entertainment"
"UserID: 455","watchedSession","UserSession: 455_Youtube_Smartphone"
"UserSession: 455_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 455_Youtube_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 455_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 455_Youtube_Smartphone","performsActivity","At Home"
"UserID: 456","hasGender","Other"
"UserID: 456","livesIn","Mexico"
"UserID: 456","hasProfession","Labor/Worker"
"UserID: 456","hasDemographics","Rural"
"UserID: 456","watched","VideoID: 4866 (Trends)"
"VideoID: 4866 (Trends)","watchReason","Entertainment"
"UserID: 456","watchedSession","UserSession: 456_Instagram_Tablet"
"UserSession: 456_Instagram_Tablet","usesPlatform","Instagram"
"UserSession: 456_Instagram_Tablet","usesDevice","Tablet (Ios)"
"UserSession: 456_Instagram_Tablet","connectsVia","Mobile Data"
"UserSession: 456_Instagram_Tablet","performsActivity","Commuting"
"UserID: 457","hasGender","Other"
"UserID: 457","livesIn","Vietnam"
"UserID: 457","hasProfession","Labor/Worker"
"UserID: 457","hasDemographics","Urban"
"UserID: 457","watched","VideoID: 7346 (Jokes/Memes)"
"VideoID: 7346 (Jokes/Memes)","watchReason","Boredom"
"UserID: 457","watchedSession","UserSession: 457_Tiktok_Smartphone"
"UserSession: 457_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 457_Tiktok_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 457_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 457_Tiktok_Smartphone","performsActivity","At School"
"UserID: 458","hasGender","Male"
"UserID: 458","livesIn","India"
"UserID: 458","hasProfession","Waiting Staff"
"UserID: 458","hasDemographics","Rural"
"UserID: 458","watched","VideoID: 2290 (Trends)"
"VideoID: 2290 (Trends)","watchReason","Entertainment"
"UserID: 458","watchedSession","UserSession: 458_Youtube_Tablet"
"UserSession: 458_Youtube_Tablet","usesPlatform","Youtube"
"UserSession: 458_Youtube_Tablet","usesDevice","Tablet (Macos)"
"UserSession: 458_Youtube_Tablet","connectsVia","Mobile Data"
"UserSession: 458_Youtube_Tablet","performsActivity","At Home"
"UserID: 459","hasGender","Female"
"UserID: 459","livesIn","Japan"
"UserID: 459","hasProfession","Manager"
"UserID: 459","hasDemographics","Rural"
"UserID: 459","watched","VideoID: 7371 (Vlogs)"
"VideoID: 7371 (Vlogs)","watchReason","Boredom"
"UserID: 459","watchedSession","UserSession: 459_Facebook_Tablet"
"UserSession: 459_Facebook_Tablet","usesPlatform","Facebook"
"UserSession: 459_Facebook_Tablet","usesDevice","Tablet (Ios)"
"UserSession: 459_Facebook_Tablet","connectsVia","Mobile Data"
"UserSession: 459_Facebook_Tablet","performsActivity","At Work"
"UserID: 460","hasGender","Male"
"UserID: 460","livesIn","United States"
"UserID: 460","hasProfession","Students"
"UserID: 460","hasDemographics","Rural"
"UserID: 460","watched","VideoID: 3873 (Entertainment)"
"VideoID: 3873 (Entertainment)","watchReason","Habit"
"UserID: 460","watchedSession","UserSession: 460_Tiktok_Tablet"
"UserSession: 460_Tiktok_Tablet","usesPlatform","Tiktok"
"UserSession: 460_Tiktok_Tablet","usesDevice","Tablet (Android)"
"UserSession: 460_Tiktok_Tablet","connectsVia","Mobile Data"
"UserSession: 460_Tiktok_Tablet","performsActivity","At Work"
"UserID: 461","hasGender","Female"
"UserID: 461","livesIn","United States"
"UserID: 461","hasProfession","Labor/Worker"
"UserID: 461","hasDemographics","Rural"
"UserID: 461","watched","VideoID: 9678 (Vlogs)"
"VideoID: 9678 (Vlogs)","watchReason","Procrastination"
"UserID: 461","watchedSession","UserSession: 461_Instagram_Tablet"
"UserSession: 461_Instagram_Tablet","usesPlatform","Instagram"
"UserSession: 461_Instagram_Tablet","usesDevice","Tablet (Ios)"
"UserSession: 461_Instagram_Tablet","connectsVia","Wi-Fi"
"UserSession: 461_Instagram_Tablet","performsActivity","At Home"
"UserID: 462","hasGender","Male"
"UserID: 462","livesIn","Indonesia"
"UserID: 462","hasProfession","Labor/Worker"
"UserID: 462","hasDemographics","Rural"
"UserID: 462","watched","VideoID: 7691 (Life Hacks)"
"VideoID: 7691 (Life Hacks)","watchReason","Boredom"
"UserID: 462","watchedSession","UserSession: 462_Youtube_Smartphone"
"UserSession: 462_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 462_Youtube_Smartphone","usesDevice","Smartphone (Macos)"
"UserSession: 462_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 462_Youtube_Smartphone","performsActivity","At Home"
"UserID: 463","hasGender","Female"
"UserID: 463","livesIn","Indonesia"
"UserID: 463","hasProfession","Labor/Worker"
"UserID: 463","hasDemographics","Rural"
"UserID: 463","watched","VideoID: 1441 (Jokes/Memes)"
"VideoID: 1441 (Jokes/Memes)","watchReason","Procrastination"
"UserID: 463","watchedSession","UserSession: 463_Tiktok_Tablet"
"UserSession: 463_Tiktok_Tablet","usesPlatform","Tiktok"
"UserSession: 463_Tiktok_Tablet","usesDevice","Tablet (Windows)"
"UserSession: 463_Tiktok_Tablet","connectsVia","Wi-Fi"
"UserSession: 463_Tiktok_Tablet","performsActivity","At Home"
"UserID: 464","hasGender","Male"
"UserID: 464","livesIn","India"
"UserID: 464","hasProfession","Engineer"
"UserID: 464","hasDemographics","Rural"
"UserID: 464","watched","VideoID: 766 (Life Hacks)"
"VideoID: 766 (Life Hacks)","watchReason","Entertainment"
"UserID: 464","watchedSession","UserSession: 464_Tiktok_Smartphone"
"UserSession: 464_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 464_Tiktok_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 464_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 464_Tiktok_Smartphone","performsActivity","At Work"
"UserID: 465","hasGender","Male"
"UserID: 465","livesIn","Mexico"
"UserID: 465","hasProfession","Labor/Worker"
"UserID: 465","hasDemographics","Urban"
"UserID: 465","watched","VideoID: 4093 (Jokes/Memes)"
"VideoID: 4093 (Jokes/Memes)","watchReason","Habit"
"UserID: 465","watchedSession","UserSession: 465_Tiktok_Tablet"
"UserSession: 465_Tiktok_Tablet","usesPlatform","Tiktok"
"UserSession: 465_Tiktok_Tablet","usesDevice","Tablet (Ios)"
"UserSession: 465_Tiktok_Tablet","connectsVia","Mobile Data"
"UserSession: 465_Tiktok_Tablet","performsActivity","At Work"
"UserID: 466","hasGender","Female"
"UserID: 466","livesIn","Barzil"
"UserID: 466","hasProfession","Waiting Staff"
"UserID: 466","hasDemographics","Rural"
"UserID: 466","watched","VideoID: 9342 (Asmr)"
"VideoID: 9342 (Asmr)","watchReason","Habit"
"UserID: 466","watchedSession","UserSession: 466_Instagram_Smartphone"
"UserSession: 466_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 466_Instagram_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 466_Instagram_Smartphone","connectsVia","Wi-Fi"
"UserSession: 466_Instagram_Smartphone","performsActivity","At Home"
"UserID: 467","hasGender","Female"
"UserID: 467","livesIn","India"
"UserID: 467","hasProfession","Driver"
"UserID: 467","hasDemographics","Rural"
"UserID: 467","watched","VideoID: 2667 (Trends)"
"VideoID: 2667 (Trends)","watchReason","Entertainment"
"UserID: 467","watchedSession","UserSession: 467_Youtube_Smartphone"
"UserSession: 467_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 467_Youtube_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 467_Youtube_Smartphone","connectsVia","Wi-Fi"
"UserSession: 467_Youtube_Smartphone","performsActivity","Commuting"
"UserID: 468","hasGender","Male"
"UserID: 468","livesIn","United States"
"UserID: 468","hasProfession","Students"
"UserID: 468","hasDemographics","Rural"
"UserID: 468","watched","VideoID: 8656 (Vlogs)"
"VideoID: 8656 (Vlogs)","watchReason","Procrastination"
"UserID: 468","watchedSession","UserSession: 468_Facebook_Smartphone"
"UserSession: 468_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 468_Facebook_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 468_Facebook_Smartphone","connectsVia","Wi-Fi"
"UserSession: 468_Facebook_Smartphone","performsActivity","At School"
"UserID: 469","hasGender","Female"
"UserID: 469","livesIn","Vietnam"
"UserID: 469","hasProfession","Manager"
"UserID: 469","hasDemographics","Rural"
"UserID: 469","watched","VideoID: 5969 (Life Hacks)"
"VideoID: 5969 (Life Hacks)","watchReason","Boredom"
"UserID: 469","watchedSession","UserSession: 469_Facebook_Smartphone"
"UserSession: 469_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 469_Facebook_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 469_Facebook_Smartphone","connectsVia","Mobile Data"
"UserSession: 469_Facebook_Smartphone","performsActivity","At Work"
"UserID: 470","hasGender","Male"
"UserID: 470","livesIn","Indonesia"
"UserID: 470","hasProfession","Students"
"UserID: 470","hasDemographics","Rural"
"UserID: 470","watched","VideoID: 7642 (Vlogs)"
"VideoID: 7642 (Vlogs)","watchReason","Entertainment"
"UserID: 470","watchedSession","UserSession: 470_Facebook_Smartphone"
"UserSession: 470_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 470_Facebook_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 470_Facebook_Smartphone","connectsVia","Wi-Fi"
"UserSession: 470_Facebook_Smartphone","performsActivity","At School"
"UserID: 471","hasGender","Other"
"UserID: 471","livesIn","United States"
"UserID: 471","hasProfession","Driver"
"UserID: 471","hasDemographics","Urban"
"UserID: 471","watched","VideoID: 2182 (Jokes/Memes)"
"VideoID: 2182 (Jokes/Memes)","watchReason","Habit"
"UserID: 471","watchedSession","UserSession: 471_Youtube_Smartphone"
"UserSession: 471_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 471_Youtube_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 471_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 471_Youtube_Smartphone","performsActivity","At Home"
"UserID: 472","hasGender","Female"
"UserID: 472","livesIn","India"
"UserID: 472","hasProfession","Students"
"UserID: 472","hasDemographics","Urban"
"UserID: 472","watched","VideoID: 9835 (Gaming)"
"VideoID: 9835 (Gaming)","watchReason","Entertainment"
"UserID: 472","watchedSession","UserSession: 472_Facebook_Tablet"
"UserSession: 472_Facebook_Tablet","usesPlatform","Facebook"
"UserSession: 472_Facebook_Tablet","usesDevice","Tablet (Android)"
"UserSession: 472_Facebook_Tablet","connectsVia","Mobile Data"
"UserSession: 472_Facebook_Tablet","performsActivity","At Home"
"UserID: 473","hasGender","Other"
"UserID: 473","livesIn","Philippines"
"UserID: 473","hasProfession","Labor/Worker"
"UserID: 473","hasDemographics","Rural"
"UserID: 473","watched","VideoID: 3889 (Comedy)"
"VideoID: 3889 (Comedy)","watchReason","Habit"
"UserID: 473","watchedSession","UserSession: 473_Instagram_Tablet"
"UserSession: 473_Instagram_Tablet","usesPlatform","Instagram"
"UserSession: 473_Instagram_Tablet","usesDevice","Tablet (Android)"
"UserSession: 473_Instagram_Tablet","connectsVia","Mobile Data"
"UserSession: 473_Instagram_Tablet","performsActivity","At Work"
"UserID: 474","hasGender","Male"
"UserID: 474","livesIn","United States"
"UserID: 474","hasProfession","Students"
"UserID: 474","hasDemographics","Rural"
"UserID: 474","watched","VideoID: 841 (Jokes/Memes)"
"VideoID: 841 (Jokes/Memes)","watchReason","Habit"
"UserID: 474","watchedSession","UserSession: 474_Youtube_Smartphone"
"UserSession: 474_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 474_Youtube_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 474_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 474_Youtube_Smartphone","performsActivity","At Work"
"UserID: 475","hasGender","Male"
"UserID: 475","livesIn","India"
"UserID: 475","hasProfession","Manager"
"UserID: 475","hasDemographics","Rural"
"UserID: 475","watched","VideoID: 5900 (Life Hacks)"
"VideoID: 5900 (Life Hacks)","watchReason","Boredom"
"UserID: 475","watchedSession","UserSession: 475_Tiktok_Smartphone"
"UserSession: 475_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 475_Tiktok_Smartphone","usesDevice","Smartphone (Windows)"
"UserSession: 475_Tiktok_Smartphone","connectsVia","Wi-Fi"
"UserSession: 475_Tiktok_Smartphone","performsActivity","Commuting"
"UserID: 476","hasGender","Male"
"UserID: 476","livesIn","Barzil"
"UserID: 476","hasProfession","Manager"
"UserID: 476","hasDemographics","Rural"
"UserID: 476","watched","VideoID: 4119 (Comedy)"
"VideoID: 4119 (Comedy)","watchReason","Entertainment"
"UserID: 476","watchedSession","UserSession: 476_Instagram_Smartphone"
"UserSession: 476_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 476_Instagram_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 476_Instagram_Smartphone","connectsVia","Wi-Fi"
"UserSession: 476_Instagram_Smartphone","performsActivity","At Home"
"UserID: 477","hasGender","Female"
"UserID: 477","livesIn","India"
"UserID: 477","hasProfession","Driver"
"UserID: 477","hasDemographics","Rural"
"UserID: 477","watched","VideoID: 566 (Life Hacks)"
"VideoID: 566 (Life Hacks)","watchReason","Habit"
"UserID: 477","watchedSession","UserSession: 477_Tiktok_Smartphone"
"UserSession: 477_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 477_Tiktok_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 477_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 477_Tiktok_Smartphone","performsActivity","At School"
"UserID: 478","hasGender","Male"
"UserID: 478","livesIn","Philippines"
"UserID: 478","hasProfession","Driver"
"UserID: 478","hasDemographics","Urban"
"UserID: 478","watched","VideoID: 6006 (Gaming)"
"VideoID: 6006 (Gaming)","watchReason","Procrastination"
"UserID: 478","watchedSession","UserSession: 478_Facebook_Computer"
"UserSession: 478_Facebook_Computer","usesPlatform","Facebook"
"UserSession: 478_Facebook_Computer","usesDevice","Computer (Macos)"
"UserSession: 478_Facebook_Computer","connectsVia","Mobile Data"
"UserSession: 478_Facebook_Computer","performsActivity","At Home"
"UserID: 479","hasGender","Male"
"UserID: 479","livesIn","India"
"UserID: 479","hasProfession","Students"
"UserID: 479","hasDemographics","Urban"
"UserID: 479","watched","VideoID: 9157 (Entertainment)"
"VideoID: 9157 (Entertainment)","watchReason","Entertainment"
"UserID: 479","watchedSession","UserSession: 479_Instagram_Smartphone"
"UserSession: 479_Instagram_Smartphone","usesPlatform","Instagram"
